"num_pagto_nob";"Nº do Pagamento Formatado";"RazaoSocialCredorPagamento";"Data do Pagamento";"val_pagto_nob";"Pagamento_Efetivado";"val_GCV";"Objeto";"num_empenho";"num_codigo_exec"
"1960100032000013431";"19601.0003.20.0001343-1";"FORD MOTOR COMPANY BRASIL LTDA";"05/03/2020 00:00:00";"521400,00";"Sim";"";"Processo 019.4975.2019.0047728-21, AFM 658/2019, aquisição de veículo de passageiro - Ford, NF 853.914, 852.041, 853.535, 854.112, 854.108, 853.915, 853.399, 853.534, 852.043, 853.916, 853.917.";"1960100031900078578";"2019.3.19.19601.200.7850.500024.5"
"1960100032000018336";"19601.0003.20.0001833-6";"FORD MOTOR COMPANY BRASIL LTDA";"10/03/2020 00:00:00";"226000,00";"Sim";"";"Aquisição de Veículo de passageiro caminhonete, afm 693/2019, Processo 019.4975.2019.0047731-26, NF 854113 e 854111";"1960100031900091876";"2019.3.19.19601.200.7850.500024.5"
"1160100012400003911";"11601.0001.24.0000391-1";"Secretaria da Educação";"18/09/2024 00:00:00";"30000,00";"Sim";"";"Descentralização de recurso para realização de projeto de linguagens artísticas e atividades culturais, processo SEI 011.5560.2024.0071015-41.";"1160100012400004868";"2024.3.11.11601.422.6594.500044.5"
"1160100012400002972";"11601.0001.24.0000297-2";"Secretaria da Educação";"21/08/2024 00:00:00";"25000,00";"Sim";"";"Pagto. ref. a Recurso para Emenda Parlamentar - Dep Neusa Cadore, Proc. SEI n° 011.5560.2024.0055882-48.";"1160100012400003721";"2024.3.11.11601.422.6594.500044.5"
"1160100012400006307";"11601.0001.24.0000630-7";"Secretaria da Educação";"22/11/2024 00:00:00";"30000,00";"Sim";"";"Descentralização de recursos mediante Emenda Parlamentar Dep. Neusa Cadore para desenvolvimentos de ações socioeducacionais e
culturais no Colégio Estadual de Tempo Integral Paulo Jose de Oliveira NTE 10. = SEI 011.8297.2024.0093907-76";"1160100012400007875";"2024.3.11.11601.422.6594.500044.5"
"1160100012400003073";"11601.0001.24.0000307-3";"Secretaria da Educação";"28/08/2024 00:00:00";"30000,00";"Sim";"";"Descentralização de recurso para realização de Projeto de Linguagens Artísticas e Atividades Culturais na Educação Básica, Emenda Parlamentar - Deputada Neusa - Colégio Estadual José Ribeiro de Araújo. Processo SEI 011.5560.2024.0057139-13";"1160100012400003829";"2024.3.11.11601.422.6594.500044.5"
"1160100012400002921";"11601.0001.24.0000292-1";"Secretaria da Educação";"21/08/2024 00:00:00";"25000,00";"Sim";"";"Descentralização de recurso realização de Projeto de Linguagens Artísticas e Atividades Culturais na Educação Básica, mediante recurso de Emenda Parlamentar - Deputada Neusa Cadore - Colégio Estadual Rio Corrente Processo SEI 011.5560.2024.0058041-29";"1160100012400003713";"2024.3.11.11601.422.6594.500044.5"
"1160100012400006382";"11601.0001.24.0000638-2";"Secretaria da Educação";"25/11/2024 00:00:00";"30000,00";"Sim";"";"Descentralização de Recursos em atendimento a realização de ações socioeducacionais e culturais no Colégio Estadual de Tempo Integral de Barra - Cetib, no município de Barra - Núcleo Territorial de Educação 02- emenda nº 3592, na ação 6594 - Dep. Neusa Cadore, Processo SEI 011.8297.2024.0092372-34";"1160100012400008006";"2024.3.11.11601.422.6594.500044.5"
"1160100012400001801";"11601.0001.24.0000180-1";"Secretaria da Educação";"03/07/2024 00:00:00";"25230,00";"Sim";"";"Repasse de recurso proveniente a Emenda Parlamentar - Dep. Neusa Cadore - atendimento a realização de ações socioeducacionais e culturais no Colégio Estadual Nemísia Ribeiro dos Santos. Processo SEI 011.5560.2024.0046426-99";"1160100012400002172";"2024.3.11.11601.422.6594.500044.5"
"1160100012400003138";"11601.0001.24.0000313-8";"Secretaria da Educação";"28/08/2024 00:00:00";"30000,00";"Sim";"";"Pagto. ref. a Repasse para realização de Projeto de Linguagens Artísticas e Atividades Culturais na Educação Básica, para atender o Col. Est. Prof. Terezinha Gonçalves Novais, do Município de Quixabeira-Ba, Proc. 011.5560.2024.0064286-86.";"1160100012400003934";"2024.3.11.11601.422.6594.500044.5"
"1160100012400006323";"11601.0001.24.0000632-3";"Secretaria da Educação";"22/11/2024 00:00:00";"50000,00";"Sim";"";"PROCESSO SEI Nº011.8297.2024.0092505-08 FAED - DESCENTRALIZAÇÃO DE RECURSO PARA AÇÕES SOCIOEDUCACIONAIS E CULTURAIS NO COLÉGIO ESTADUAL TEMPO INTEGRAL PEDRO FALCONERI RIOS - BRAZILINO VIEGAS - PÉ DE SERRA - NTE15 - EMENDA PARLAMENTAR 3567- DEP. NEUSA CADORE.";"1160100012400007956";"2024.3.11.11601.422.6594.500044.5"
"1160100012400002093";"11601.0001.24.0000209-3";"Secretaria da Educação";"15/07/2024 00:00:00";"30000,00";"Sim";"";"Repasse para Ações Socioeducacionais e culturais, mediante recurso de Emenda Estadual nº 3564, para atender o Centro Territorial de
Edu. Prof. da Bacia do Jacuípe II, no município de Riachão do Jacuípe.";"1160100012400002431";"2024.3.11.11601.422.6594.500044.5"
"1160100012400002964";"11601.0001.24.0000296-4";"Secretaria da Educação";"21/08/2024 00:00:00";"25000,00";"Sim";"";"Repasse para Projeto de Linguagens Artísticas e Atividades Culturais na Educação Básica, para atender o Colégio Estadual Abelardo
Moreira, do município de Mairi.
Processo:011.5560.2024.0058180-06";"1160100012400003748";"2024.3.11.11601.422.6594.500044.5"
"1160100012400003065";"11601.0001.24.0000306-5";"Secretaria da Educação";"28/08/2024 00:00:00";"30000,00";"Sim";"";"Recurso para Emenda Parlamentar - Dep Neusa Cadore. Processo SEI 011.5560.2024.0060232-79";"1160100012400003861";"2024.3.11.11601.422.6594.500044.5"
"1160100012400003162";"11601.0001.24.0000316-2";"Secretaria da Educação";"28/08/2024 00:00:00";"30000,00";"Sim";"";"Repasse para realização de Projeto de Linguagens Artísticas e Atividades Culturais na Educação Básica, para atender o Colégio Estadual
do Junco, do município de Jacobina. = SEI 011.5560.2024.0059992-05";"1160100012400003918";"2024.3.11.11601.422.6594.500044.5"
"1160100012400003464";"11601.0001.24.0000346-4";"Secretaria da Educação";"03/09/2024 00:00:00";"30000,00";"Sim";"";"PROCESSO SEI Nº011.5560.2024.0055873-57 FAED - PROJETO DE LINGUAGENS ARTÍSTICAS E ATIVIDADE CULTURAIS NA EDUCAÇÃO BÁSICA - COLÉGIO ESTADUAL ROLANDO LARANJEIRA BARBOSA - SANTA Mª DA VITÓRIA - NTE23 - EMENDA PARLAMENTAR Nº3634.";"1160100012400004116";"2024.3.11.11601.422.6594.500044.5"
"3280200012300004253";"32802.0001.23.0000425-3";"FF EVENTOS SERVIÇOS E PRODUÇÕES EIRELI";"11/05/2023 00:00:00";"155180,00";"Sim";"";"PAGAMENTO REFERENTE COTA DE PATROCÍNIO PARA REALIZAÇÃO DO PROJETO ENSAIOS DE SÃO JOÃO, DIA 01/04/2023, EM SALVADOR /BA.PROCESSO 032.2298.2023.0002167-98, INEX 651/2023, CONT 653/2023.";"3280200012300003261";"2023.3.32.32802.303.5893.500020.5"
"1960100032400156041";"19601.0003.24.0015604-1";"TOYOTA DO BRASIL LTDA";"22/10/2024 00:00:00";"1471200,00";"Sim";"";"Aquisição de veiculo de serviço essencial de saúde, adaptada para ambulância para suporte básico. AFM nº 00458/2024, NF'S 222176,
222165, 222203, 222150, 222151, 222163, 222159, 222157, 222156, 222162, 222181, 222180, 222152, 222154, 222184, 222182222155, 222153, 222167, 222148, 222160, 222177, 222174, 222175, 222183, 222158, 222179 e outras - Proc.
019.4975.2024.0070553-86.";"1960100032400042174";"2024.3.19.19601.435.1099.500080.5"
"1960100032400071397";"19601.0003.24.0007139-7";"BAHIA SECRETARIA DA FAZENDA";"03/06/2024 00:00:00";"267904,32";"Sim";"";"Aquisição de VEICULO de Serviço Essencial de Saúde, adaptada para Ambulância para Suporte Básico, tipo furgão, AFM nº 121/2024, Processo SEI nº 019.4975.2024.0007624-78, NFs 1251361, 1251362, 1251363 E OUTRAS.";"1960100032400014146";"2024.3.19.19601.435.1099.500080.5"
"1960100032400071419";"19601.0003.24.0007141-9";"RENAULT DO BRASIL S.A.";"03/06/2024 00:00:00";"290229,68";"Sim";"";"Aquisição de VEICULO de Serviço Essencial de Saúde, adaptada para Ambulância para Suporte Básico, tipo furgão, AFM nº 121/2024, Processo SEI nº 019.4975.2024.0007624-78, NFs 1251361, 1251362, 1251363 E OUTRAS.";"1960100032400014146";"2024.3.19.19601.435.1099.500080.5"
"1960100032400150904";"19601.0003.24.0015090-4";"RENAULT DO BRASIL S.A.";"10/10/2024 00:00:00";"558134,00";"Sim";"";"Processo 019.4975.2024.0026099-44, AFM 183/2024, NF 1284041, 1244042, 1284044, 1284045, 1284047, 1284049, 1284052, 1284054, 1284055, 1284058, 1284059, 1284060, 1284062, 1284063, 1284064 e outras aquisição de veículo tipo furgão, adaptado para ambulância, Tipo A - Especial.";"1960100032400037960";"2024.3.19.19601.435.1099.500080.5"
"1960100032500037799";"19601.0003.25.0003779-9";"RENAULT DO BRASIL S.A.";"01/04/2025 00:00:00";"212532,00";"Sim";"";"Aquisição de Veiculo tipo Ambulância conforme ct n° 071/2024, afm n° 19.004.00896/2024, emenda n° 500107, processo sei n°
019.4975.2024.0145398-22. NFS: 1344407,1344414,1344382
1344411,1344385 E OUTRAS, IR 17009";"1960100032400079728";"2024.3.19.19601.435.1099.500080.5"
"1110100382100005266";"11101.0038.21.0000526-6";"VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA";"17/08/2021 00:00:00";"387264,00";"Sim";"";"Aquisição de veículos de transporte escolar diário de estudantes, denominado de Ônibus Rural Escolar (ORE 1 e ORE 3) conforme
Contrato nº 67/2020 = Notas Fiscais 518360 e 518358 = SEI 011.5618.2021.0025896-17";"1110100382000002668";"2020.3.11.11101.306.2984.500002.5"
"2210100012500028605";"22101.0001.25.0002860-5";"INSTITUTO DE DESENVOLVIMENTO HUMANO E ACAO COMUNITARIA - IDAC";"13/06/2025 00:00:00";"250000,00";"Sim";"";"APOIO AO PROJETO " ARRAIA CONQUISTA POPULAR " A SER REALIZADO NO MUNICÍPIO DE VITORIA DA CONQUISTA- TF Nº 114/2025- (EMENDA PARLAMENTAR Nº 1.390/2025)";"2210100012500020910";"2025.3.22.22101.406.7980.500019.5"
"2210100052500000017";"22101.0005.25.0000001-7";"INSTITUTO DE DESENVOLVIMENTO HUMANO E ACAO COMUNITARIA - IDAC";"21/07/2025 00:00:00";"150000,00";"Sim";"";"REPASSE AO PROJETO SAO PEDRO DA FAMILIA - TEF 117/2025 - PARCELA ÚNICA.";"2210100052500000013";"2025.3.22.22101.406.7980.500019.5"
"1840100012300059612";"18401.0001.23.0005961-2";"MODULO TRATORES E IMPLEMENTOS LTDA";"18/09/2023 00:00:00";"420000,00";"Sim";"";"Pgt parcial ref aquisição de 23 arados reversíveis Nf 57407 Ct 45/2023 região 5900 sei 035.7379.2023.0014866-10";"1840100012300053416";"2023.3.18.18401.304.1399.500085.5"
"2130100012200043300";"21301.0001.22.0004330-0";"GGS INDUSTRIA, COMERCIO E SERVIÇOS LTDA";"08/09/2022 00:00:00";"195880,00";"Sim";"";"Pagamento referente a AFM nº 21.600.00189/2022 tendo como objeto à aquisição de kits esportivos, processo:069.1469.2022.0003727-89.";"2130100012200016301";"2022.3.21.21301.314.4565.500101.5"
"1960100012500073944";"19601.0001.25.0007394-4";"LIGA ALVARO BAHIA CONTRA A MORTALIDADE INFANTIL";"13/08/2025 00:00:00";"50000,00";"Sim";"";"EMENDA ESTADUAL Nº 2240 SALVADOR GERENCIAMENTO HOSPITALAR E AMBULATORIAL";"1960100012500066480";"2025.3.19.19601.435.2875.500122.5"
"1110100462000089473";"11101.0046.20.0008947-3";"FUTURA DISTRIBUIDORA E COMERCIO EM GERAL EIRELI";"25/11/2020 00:00:00";"1835,00";"Sim";"";"AQUISIÇÃO DE 01 CONDICIONADOR DE AR 18.000 BTUH, PARA ATENDER A EMENDA PARLAMENTAR N° 15.385 DO DEPUTADO OSNI CARDOSO, QUE BENEFICIARÁ O CENTRO TERRITORIAL D EDUCAÇÃO PROFISSIONAL DA BACIA DO JACUÍPE JOÃO CAMPOS. AFM N° 11.321.00019/2020. NF 12352. N° PROCESSO SEI: 011.5576.2020.0029621-70";"1110100462000040103";"2020.3.11.11101.306.5134.500109.5"
"1110100382100005363";"11101.0038.21.0000536-3";"VOLKSWAGEN TRUCK & BUS INDUSTRIA E COMERCIO DE VEICULOS LTDA";"17/08/2021 00:00:00";"193632,00";"Sim";"";"Aquisição de veículos de transporte escolar diário de estudantes, denominado de Ônibus Rural Escolar (ORE 1 e ORE 3) conforme
Contrato nº 67/2020 = Notas Fiscais 520618 = SEI 011.5618.2021.0025896-17";"1110100382000002285";"2020.3.11.11101.306.2984.500082.5"
"1160100012200021089";"11601.0001.22.0002108-9";"Secretaria da Educação";"26/09/2022 00:00:00";"2500,00";"Sim";"";"PROCESSO SEI Nº011.7643.2022.0052994-18 FAED - AQUISIÇÃO DE 02 IMPRESSORAS JATO TINTA, COLORIDA E MONOCROMÁTICA - COLÉGIO ESTADUAL RÔMULO GALVÃO - NTE 25 - CALDEIRÃO GRANDE";"1160100012200024319";"2022.3.11.11601.306.7744.500096.5"
"1160100012200016786";"11601.0001.22.0001678-6";"Secretaria da Educação";"08/07/2022 00:00:00";"2500,00";"Sim";"";"PROCESSO SEI Nº011.7643.2022.0041135-58 FAED -AQUISIÇÃO 02 IMPRESSORAS MULTIFUNCIONAL - EMENDA PARLAMENTAR Nº2097, COLÉGIO ESTADUAL CECENTINO PEREIRA MAIA - FILADÉLFIA NTE 25";"1160100012200018726";"2022.3.11.11601.306.7744.500096.5"
"1160100012200016409";"11601.0001.22.0001640-9";"Secretaria da Educação";"20/06/2022 00:00:00";"4900,00";"Sim";"";"PROCESSO SEI Nº011.7626.2022.0034889-13 FAED - REPASSE DE RECURSO PARA AQUISIÇÃO DE 01 PROJETOR DATA SHOW E 01 TELA DE PROJEÇÃO RETRATIL, ATRAVÉS DE EMENDA ESTADUAL 2105, PARA O COLÉGIO ESTADUAL JOSE DE SOUZA MACHADO - NTE 01 CENTRAL";"1160100012200018297";"2022.3.11.11601.306.7744.500096.5"
"1160100012200016743";"11601.0001.22.0001674-3";"Secretaria da Educação";"08/07/2022 00:00:00";"2100,00";"Sim";"";"Pagto. ref. a Aquisição de 01 (um) Freezer horizontal, mediante recurso de Emenda Estadual 2118, do Deputado Diego Coronel, Colégio Estadual
Rômulo Galvão, Caldeirão Grande/BA-NTE 25, Proc. SEI n° 011.7643.2022.0041128-29.";"1160100012200018750";"2022.3.11.11601.306.7744.500096.5"
"1160100012200020910";"11601.0001.22.0002091-0";"Secretaria da Educação";"15/09/2022 00:00:00";"4900,00";"Sim";"";"Aquisição de 01 kit projeção (projetor e tela) - Colégio Estadual do Mulungu do Morro - NTE 01 - Processo SEI 011.7626.2022.0057312-62";"1160100012200024106";"2022.3.11.11601.306.7744.500096.5"
"1160100012200016794";"11601.0001.22.0001679-4";"Secretaria da Educação";"08/07/2022 00:00:00";"2100,00";"Sim";"";"Pagto. ref. a Aquisição de 01 (um) Freezer horizontal - Colégio Estadual Cecentino Pereira Maia, no município de Filadelfia - NTE 25, Proc. SEI n° 011.7643.2022.0041131-24.";"1160100012200018734";"2022.3.11.11601.306.7744.500096.5"
"1160100012200022281";"11601.0001.22.0002228-1";"Secretaria da Educação";"05/12/2022 00:00:00";"4888,00";"Sim";"";"Kit projeção (projetor e tela), Através de Emenda Parlamentar para atender o Colégio Estadual Professora Neide Soares Borges, do município de Lajedão, NTE 07. SEI: 011.7625.2022.0079827-88";"1160100012200026664";"2022.3.11.11601.306.7744.500096.5"
"1960100031900085063";"19601.0003.19.0008506-3";"EBR BRASIL FORTE COMERCIO E EQUIP. EIRELI";"06/11/2019 00:00:00";"332658,80";"Sim";"";"Aquisição de Ambulância- tipo furgão, AFM 01/2019, Proc: 0300180628340, NF: 547, 548.";"1960100031800079921";"2018.3.19.19601.200.1099.500049.5"
"1960100031900102553";"19601.0003.19.0010255-3";"EBR BRASIL FORTE COMERCIO E EQUIP. EIRELI";"19/12/2019 00:00:00";"166329,40";"Sim";"";"Processo 0300180265370, NF 536, AFM 00001/2019, aquisição de veículo ambulância, cor branca- Tipo Furgão/Van.";"1960100031800079644";"2018.3.19.19601.200.1099.500049.5"
"1960100031900085152";"19601.0003.19.0008515-2";"EBR BRASIL FORTE COMERCIO E EQUIP. EIRELI";"06/11/2019 00:00:00";"166329,40";"Sim";"";"Aquisição de Ambulância- tipo furgão, AFM 01/2019, Proc: 0300180265370, NF: 537.";"1960100031800079644";"2018.3.19.19601.200.1099.500049.5"
"1960100031800080603";"19601.0003.18.0008060-3";"BAHIA SECRETARIA DA FAZENDA";"31/08/2018 00:00:00";"9611,64";"Sim";"";"AQUISIÇÃO DE AMBULÂNCIA, AFM: 469/2018, NF: 3594/ 3591, PROCESSO: 342439.";"1960100031800017134";"2018.3.19.19601.200.1099.500030.5"
"1960100031900064686";"19601.0003.19.0006468-6";"BAHIA SECRETARIA DA FAZENDA";"06/09/2019 00:00:00";"53391,74";"Sim";"";"Aquisição de veículo tipo furgão/ van, adaptado para ambulância, AFM: 01/2019, proc: 0300180265370, NF: 356.";"1960100031800079271";"2018.3.19.19601.200.1099.500030.5"
"1960100031800080591";"19601.0003.18.0008059-1";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"31/08/2018 00:00:00";"123883,36";"Sim";"";"AQUISIÇÃO DE AMBULÂNCIA, AFM: 469/2018, NF: 3594/ 3591, PROCESSO: 342439.";"1960100031800017134";"2018.3.19.19601.200.1099.500030.5"
"1960100031800057008";"19601.0003.18.0005700-8";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"04/07/2018 00:00:00";"66747,50";"Sim";"";"AQUISIÇÃO DE AMBULÂNCIA, AFM: 469/2018, NF: 3043.";"1960100031800017134";"2018.3.19.19601.200.1099.500030.5"
"1960100031800049196";"19601.0003.18.0004919-6";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"15/06/2018 00:00:00";"66747,50";"Sim";"";"proc. 180341416 nf 2846 compra de ambulancias emendas parlamentares";"1960100031800017134";"2018.3.19.19601.200.1099.500030.5"
"1960100031800049161";"19601.0003.18.0004916-1";"Manupa Comercio de Equipamentos e Ferramentas LTDA";"15/06/2018 00:00:00";"66747,50";"Sim";"";"Proc. 180341491 nf 2941 compra de ambulancias emendas parlamentares";"1960100031800017134";"2018.3.19.19601.200.1099.500030.5"
"1960100031900064651";"19601.0003.19.0006465-1";"EBR BRASIL FORTE COMERCIO E EQUIP. EIRELI";"06/09/2019 00:00:00";"112937,66";"Sim";"";"Aquisição de veículo tipo furgão/ van, adaptado para ambulância, AFM: 01/2019, proc: 0300180265370, NF: 356.";"1960100031800079271";"2018.3.19.19601.200.1099.500030.5"
"1960100031900102642";"19601.0003.19.0010264-2";"EBR BRASIL FORTE COMERCIO E EQUIP. EIRELI";"19/12/2019 00:00:00";"166329,40";"Sim";"";"Aquisição de veículo tipo Van- Ambulância, AFM: 01/2019, processo: 0300180628340, NF: 572.";"1960100031800080030";"2018.3.19.19601.200.1099.500030.5"
"3280200012600005824";"32802.0001.26.0000582-4";"MUNICIPIO DE NOVA FATIMA";"27/01/2026 00:00:00";"6000,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "FORROZÃO DAS ANTIGAS", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 07 DE JUNHO DE 2025, NA CIDADE DE INOVA FATIMA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032.2298.2025.0005825-83, SAP 34/SP26, NF 405.";"3280200012500028400";"2025.3.32.32802.411.5893.500131.5"
"3280200012500069682";"32802.0001.25.0006968-2";"CBSD SERVIÇOS DE EVENTOS E LOCAÇÕES LTDA";"06/10/2025 00:00:00";"135300,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "THEUZINHO", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 06 DE JULHO DE 2025, NA CIDADE DE RETIROLANDIA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032229820250007932-82, SAP 3830/SP25, NF 308.";"3280200012500035865";"2025.3.32.32802.411.5893.500131.5"
"3280200012500080902";"32802.0001.25.0008090-2";"BAHIA SECRETARIA DA FAZENDA";"18/11/2025 00:00:00";"9600,00";"Sim";"";"CONTRATAÇÃO DA ATRAÇÃO ARTÍSTICA "MASTRUZ COM LEITE" VISANDO APRESENTAÇÃO NA CIDADE DE SÃO DOMINGOS-BA ¿ 14/06/2025. PROC. 032.2298.2025.0006086-47- SAP 4264/SP25";"3280200012500039143";"2025.3.32.32802.411.5893.500131.5"
"3280200012500080295";"32802.0001.25.0008029-5";"BAHIA SECRETARIA DA FAZENDA";"12/11/2025 00:00:00";"14400,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA MARCIA FELLIPE POR MEIO DO SEU REPRESENTANTE EXCLUSIVO NO DIA 20 DE JUNHO DE 2025 EM PIRITIBA - BA, SAP 4231/SP25, PROC 032.2298.2025.0006971-35, NF 844.";"3280200012500038899";"2025.3.32.32802.411.5893.500131.5"
"3280200012500069690";"32802.0001.25.0006969-0";"BAHIA SECRETARIA DA FAZENDA";"06/10/2025 00:00:00";"7200,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "THEUZINHO", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 06 DE JULHO DE 2025, NA CIDADE DE RETIROLANDIA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032229820250007932-82, SAP 3830/SP25, NF 308.";"3280200012500035865";"2025.3.32.32802.411.5893.500131.5"
"3280200012600005816";"32802.0001.26.0000581-6";"BAHIA SECRETARIA DA FAZENDA";"27/01/2026 00:00:00";"5760,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "FORROZÃO DAS ANTIGAS", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 07 DE JUNHO DE 2025, NA CIDADE DE INOVA FATIMA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032.2298.2025.0005825-83, SAP 34/SP26, NF 405.";"3280200012500028400";"2025.3.32.32802.411.5893.500131.5"
"3280200012500080910";"32802.0001.25.0008091-0";"MUNICIPIO DE SAO DOMINGOS";"18/11/2025 00:00:00";"10000,00";"Sim";"";"CONTRATAÇÃO DA ATRAÇÃO ARTÍSTICA "MASTRUZ COM LEITE" VISANDO APRESENTAÇÃO NA CIDADE DE SÃO DOMINGOS-BA ¿ 14/06/2025. PROC. 032.2298.2025.0006086-47- SAP 4264/SP25";"3280200012500039143";"2025.3.32.32802.411.5893.500131.5"
"3280200012600005808";"32802.0001.26.0000580-8";"DK PRODUCOES LTDA";"27/01/2026 00:00:00";"108240,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "FORROZÃO DAS ANTIGAS", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 07 DE JUNHO DE 2025, NA CIDADE DE INOVA FATIMA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032.2298.2025.0005825-83, SAP 34/SP26, NF 405.";"3280200012500028400";"2025.3.32.32802.411.5893.500131.5"
"3280200012500081399";"32802.0001.25.0008139-9";"TEAGATRES SERVICOS E LOCACOES LTDA";"24/11/2025 00:00:00";"300000,00";"Sim";"";"PAGAMENTO REFERENTE À CONTRATAÇÃO DA COTA DE PATROCÍNIO PARA REALIZAÇÃO DO EVENTO ¿COITÉ FOLIA 2025 ¿, REALIZADO NO PERÍODO DE 01 A 04 DE MAIO DE 2025, EM CONCEIÇÃO DO COITÉ -BA, SAP 4272/SP25, PROC 032.2298.2025.0004311-19, NF 2025143.";"3280200012500020256";"2025.3.32.32802.411.5893.500131.5"
"3280200012500080899";"32802.0001.25.0008089-9";"JPA PROMOÇÕES MARKETING E REPRESENTAÇÕES EIRELLI";"18/11/2025 00:00:00";"180400,00";"Sim";"";"CONTRATAÇÃO DA ATRAÇÃO ARTÍSTICA "MASTRUZ COM LEITE" VISANDO APRESENTAÇÃO NA CIDADE DE SÃO DOMINGOS-BA ¿ 14/06/2025. PROC. 032.2298.2025.0006086-47- SAP 4264/SP25";"3280200012500039143";"2025.3.32.32802.411.5893.500131.5"
"3280200012500080287";"32802.0001.25.0008028-7";"MARCIA A FENOMENAL SHOWS LTDA";"12/11/2025 00:00:00";"170600,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA MARCIA FELLIPE POR MEIO DO SEU REPRESENTANTE EXCLUSIVO NO DIA 20 DE JUNHO DE 2025 EM PIRITIBA - BA, SAP 4231/SP25, PROC 032.2298.2025.0006971-35, NF 844.";"3280200012500038899";"2025.3.32.32802.411.5893.500131.5"
"3280200012500080309";"32802.0001.25.0008030-9";"PREFEITURA MUNICIPAL DE PIRITIBA";"12/11/2025 00:00:00";"15000,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA MARCIA FELLIPE POR MEIO DO SEU REPRESENTANTE EXCLUSIVO NO DIA 20 DE JUNHO DE 2025 EM PIRITIBA - BA, SAP 4231/SP25, PROC 032.2298.2025.0006971-35, NF 844.";"3280200012500038899";"2025.3.32.32802.411.5893.500131.5"
"3280200012500069879";"32802.0001.25.0006987-9";"MUNICIPIO DE RETIROLANDIA";"08/10/2025 00:00:00";"7500,00";"Sim";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "THEUZINHO", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 06 DE JULHO DE 2025, NA CIDADE DE RETIROLANDIA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032229820250007932-82, SAP 3830/SP25, NF 308.";"3280200012500035865";"2025.3.32.32802.411.5893.500131.5"
"3280200012500069704";"32802.0001.25.0006970-4";"MUNICIPIO DE RETIROLANDIA";"06/10/2025 00:00:00";"7500,00";"Não";"";"REFERENTE A CONTRATAÇÃO DA ATRAÇÃO ARTISTICA "THEUZINHO", POR MEIO DO SEU REPRESENTANTE EXCLUSIVO, NO DIA 06 DE JULHO DE 2025, NA CIDADE DE RETIROLANDIA-BA, CONFORME PROCESSO ADMINISTRATIVO DE Nº 032229820250007932-82, SAP 3830/SP25, NF 308.";"3280200012500035865";"2025.3.32.32802.411.5893.500131.5"
"1960100032400130393";"19601.0003.24.0013039-3";"TOYOTA DO BRASIL LTDA";"09/09/2024 00:00:00";"402128,00";"Sim";"";"Aquisição de veiculo de serviço essencial de saúde, adaptada para ambulância para suporte básico. AFM nº 00458/2024, NF'S 216396,216392, 216407, 216391, 216409, 216450, 216401, 216414, 216408, 216398, 216402, 216406, 216448, 216398, 216447, 216585, 216413, 216514, 216400, 216410, 216394, 216395, 216393, 216404, 216449, 216405, 216399, 216513, 216411 e 216412 - Proc. nº 019.4975.2024.0070553-86.";"1960100032400041933";"2024.3.19.19601.435.1099.500002.5"
"1960100032500006494";"19601.0003.25.0000649-4";"BAHIA SECRETARIA DA FAZENDA";"03/02/2025 00:00:00";"164091,40";"Sim";"";"Aquisição de VEICULO, de Servico Essencial de Saude, adaptada para Ambulancia conforme ct n° 041/2024, afm 9.004.00504/2024, 
NF 1313150 , processo sei n° 019.4975.2024.0077553-61.";"1960100032400076613";"2024.3.19.19601.435.1099.500002.5"
